userId,date,go2bed,asleep,wakeup,wakeup@night,waso,sleep_duration,in_bed_duration,sleep_latency,sleep_efficiency
vs14,2021-03-19,02:00:00,03:30:00,10:38:00,0,0.0,7.133333333333334,8.633333333333333,1.5,0.8262548262548264
vs14,2021-03-20,02:50:00,03:10:00,10:44:00,0,0.0,7.566666666666666,7.9,0.3333333333333333,0.9578059071729957
vs14,2021-03-21,02:00:00,03:50:00,11:35:00,0,0.0,7.75,9.583333333333334,1.8333333333333333,0.808695652173913
vs14,2021-03-22,02:00:00,04:00:00,10:44:00,0,0.0,6.733333333333333,8.733333333333333,2.0,0.7709923664122138
vs14,2021-03-23,00:00:00,01:00:00,09:10:00,1,130.0,8.166666666666666,9.166666666666666,1.0,0.8909090909090909
vs14,2021-03-24,23:50:00,02:00:00,10:12:00,0,0.0,8.2,10.366666666666667,2.1666666666666665,0.7909967845659163
vs14,2021-03-25,23:50:00,03:00:00,09:52:00,1,10.0,6.866666666666666,10.033333333333333,3.1666666666666665,0.6843853820598006
vs14,2021-03-26,01:30:00,02:00:00,08:00:00,0,0.0,6.0,6.5,0.5,0.9230769230769231
vs14,2021-03-27,01:50:00,02:00:00,10:30:00,1,10.0,8.5,8.666666666666666,0.16666666666666666,0.9807692307692308
vs14,2021-03-28,01:00:00,02:30:00,10:47:00,0,0.0,8.283333333333333,9.783333333333333,1.5,0.8466780238500852
vs14,2021-03-29,23:40:00,04:00:00,08:00:00,0,0.0,4.0,8.333333333333334,4.333333333333333,0.48
vs14,2021-03-30,01:30:00,02:10:00,08:10:00,0,0.0,6.0,6.666666666666667,0.6666666666666666,0.8999999999999999
vs14,2021-03-31,01:25:00,02:02:00,09:00:00,1,10.0,6.966666666666667,7.583333333333333,0.6166666666666667,0.9186813186813187
vs14,2021-04-01,01:21:00,02:00:00,09:45:00,1,25.0,7.75,8.4,0.65,0.9226190476190476
vs14,2021-04-02,01:00:00,02:00:00,09:30:00,0,0.0,7.5,8.5,1.0,0.8823529411764706
vs14,2021-04-03,01:50:00,03:00:00,10:30:00,0,0.0,7.5,8.666666666666666,1.1666666666666667,0.8653846153846154
vs14,2021-04-04,01:45:00,02:30:00,09:17:00,1,15.0,6.783333333333333,7.533333333333333,0.75,0.9004424778761062
vs14,2021-04-05,04:25:00,04:40:00,11:20:00,0,0.0,6.666666666666667,6.916666666666667,0.25,0.963855421686747
gm49,2021-03-09,02:00:00,02:10:00,07:30:00,0,0.0,5.333333333333333,5.5,0.16666666666666666,0.9696969696969696
gm49,2021-03-10,00:00:00,00:00:00,09:50:00,1,120.0,9.833333333333334,9.833333333333334,0.0,1.0
gm49,2021-03-11,00:15:00,00:15:00,09:15:00,1,90.0,9.0,9.0,0.0,1.0
gm49,2021-03-12,01:10:00,01:20:00,08:10:00,1,60.0,6.833333333333333,7.0,0.16666666666666666,0.9761904761904762
gm49,2021-03-13,05:00:00,07:30:00,13:40:00,1,60.0,6.166666666666667,8.666666666666666,2.5,0.7115384615384617
gm49,2021-03-14,03:15:00,04:00:00,12:00:00,1,30.0,8.0,8.75,0.75,0.9142857142857143
gm49,2021-03-15,02:00:00,02:30:00,10:30:00,1,120.0,8.0,8.5,0.5,0.9411764705882353
gm49,2021-03-16,01:30:00,01:40:00,11:30:00,1,180.0,9.833333333333334,10.0,0.16666666666666666,0.9833333333333334
gm49,2021-03-17,02:10:00,03:30:00,09:50:00,0,0.0,6.333333333333333,7.666666666666667,1.3333333333333333,0.826086956521739
gm49,2021-03-18,02:30:00,02:30:00,10:30:00,1,60.0,8.0,8.0,0.0,1.0
gm49,2021-03-19,00:15:00,02:40:00,08:40:00,1,30.0,6.0,8.416666666666666,2.4166666666666665,0.712871287128713
gm49,2021-03-20,00:20:00,00:50:00,12:20:00,1,240.0,11.5,12.0,0.5,0.9583333333333334
gm49,2021-03-21,00:20:00,00:30:00,11:10:00,1,30.0,10.666666666666666,10.833333333333334,0.16666666666666666,0.9846153846153846
gm49,2021-03-22,21:50:00,22:00:00,05:00:00,1,60.0,7.0,7.166666666666667,0.16666666666666666,0.9767441860465116
gm49,2021-03-23,02:30:00,02:50:00,10:20:00,1,120.0,7.5,7.833333333333333,0.3333333333333333,0.9574468085106383
gm49,2021-03-24,00:20:00,01:00:00,11:20:00,1,30.0,10.333333333333334,11.0,0.6666666666666666,0.9393939393939394
gm49,2021-03-25,23:50:00,23:50:00,11:20:00,1,180.0,11.5,11.5,0.0,1.0
gm49,2021-03-26,00:10:00,01:00:00,09:00:00,0,0.0,8.0,8.833333333333334,0.8333333333333334,0.9056603773584905
gm49,2021-03-27,23:50:00,23:55:00,12:00:00,1,60.0,12.083333333333334,12.166666666666666,0.08333333333333333,0.9931506849315069
gm49,2021-03-28,23:20:00,23:50:00,12:00:00,1,60.0,12.166666666666666,12.666666666666666,0.5,0.9605263157894737
gm49,2021-03-29,23:20:00,23:50:00,08:30:00,0,0.0,8.666666666666666,9.166666666666666,0.5,0.9454545454545454
gm49,2021-03-30,21:20:00,22:00:00,10:10:00,0,0.0,12.166666666666666,12.833333333333334,0.6666666666666666,0.9480519480519479
gm49,2021-03-31,01:05:00,01:10:00,09:50:00,1,40.0,8.666666666666666,8.75,0.08333333333333333,0.9904761904761904
gm49,2021-04-01,23:30:00,23:40:00,10:10:00,1,60.0,10.5,10.666666666666666,0.16666666666666666,0.984375
gm49,2021-04-02,00:00:00,00:30:00,08:00:00,1,30.0,7.5,8.0,0.5,0.9375
gm49,2021-04-03,01:30:00,02:00:00,14:20:00,1,120.0,12.333333333333334,12.833333333333334,0.5,0.961038961038961
gm49,2021-04-04,23:50:00,00:20:00,10:30:00,1,60.0,10.166666666666666,10.666666666666666,0.5,0.953125
gm49,2021-04-05,00:00:00,00:00:00,10:50:00,1,60.0,10.833333333333334,10.833333333333334,0.0,1.0
wc58,2021-03-09,01:00:00,01:15:00,08:00:00,0,0.0,6.75,7.0,0.25,0.9642857142857143
wc58,2021-03-10,23:00:00,23:15:00,08:00:00,1,60.0,8.75,9.0,0.25,0.9722222222222222
wc58,2021-03-11,01:00:00,01:15:00,08:15:00,0,0.0,7.0,7.25,0.25,0.9655172413793104
wc58,2021-03-12,01:00:00,01:10:00,08:00:00,0,0.0,6.833333333333333,7.0,0.16666666666666666,0.9761904761904762
wc58,2021-03-13,01:10:00,01:20:00,10:30:00,1,,9.166666666666666,9.333333333333334,0.16666666666666666,0.982142857142857
wc58,2021-03-14,00:30:00,00:40:00,09:10:00,1,60.0,8.5,8.666666666666666,0.16666666666666666,0.9807692307692308
wc58,2021-03-15,01:00:00,01:15:00,08:30:00,1,60.0,7.25,7.5,0.25,0.9666666666666667
wc58,2021-03-16,02:30:00,03:00:00,08:10:00,0,0.0,5.166666666666667,5.666666666666667,0.5,0.9117647058823529
wc58,2021-03-17,02:00:00,02:10:00,06:00:00,0,0.0,3.8333333333333335,4.0,0.16666666666666666,0.9583333333333334
wc58,2021-03-18,00:50:00,01:00:00,06:00:00,0,0.0,5.0,5.166666666666667,0.16666666666666666,0.9677419354838709
wc58,2021-03-19,00:00:00,00:15:00,06:00:00,0,0.0,5.75,6.0,0.25,0.9583333333333334
wc58,2021-03-20,00:00:00,00:30:00,11:50:00,1,60.0,11.333333333333334,11.833333333333334,0.5,0.9577464788732395
